Description,Quantity,TotalPrice,Price,NumInvoices,Cluster_KMeans,PCA1,PCA2,Cluster_GMM_Spherical,Cluster_DBSCAN_Best,Cluster_Label
set of 6 t-lights easter chicks,139,365.85,2.7460000000000004,23,3,-0.04037996139137836,0.17743161660143167,3,0,Produits de rotation moyenne
set of 6 t-lights santa,896,2576.4800000000005,3.0132432432432434,123,1,1.781310742660713,0.5007650686496673,1,0,Produits star/Best-Sellers
set of 6 t-lights snowmen,820,2374.32,3.00203007518797,106,1,1.6690346880039517,0.48394029958449175,1,0,Produits star/Best-Sellers
set of 6 t-lights toadstools,558,1458.14,2.746,83,1,1.3157977987555685,0.33561053321147405,1,0,Produits star/Best-Sellers
set of 6 t-lights wedding cake,210,498.30000000000007,2.5454545454545454,20,3,0.12957957161510178,0.10182993993079328,3,0,Produits de rotation moyenne
set of 6 tea time baking cases,1497,1721.73,1.23875,111,1,1.865655141645265,-0.4461606384801008,1,0,Produits star/Best-Sellers
set of 6 vintage notelets kit,623,646.25,2.1588235294117646,33,3,0.7514084153989123,-0.09654784024945544,3,0,Produits de rotation moyenne
set of 60 i love london cake cases,3941,1861.85,0.5618110236220473,121,1,2.273122646348729,-1.0318289773783573,1,0,Produits star/Best-Sellers
set of 60 pantry design cake cases,5104,2585.36,0.5553,193,1,2.644350046573168,-0.9841583002984159,1,0,Produits star/Best-Sellers
set of 60 vintage leaf cake cases,2800,1445.3799999999999,0.5632773109243697,117,1,2.079993867532035,-1.0401337808764364,1,0,Produits star/Best-Sellers
set of 72 black paper doilies,56,81.19999999999999,1.45,12,3,-0.9499250606350867,-0.6119662072618977,0,0,Produits de rotation moyenne
set of 72 green paper doilies,346,501.7,1.45,53,3,0.734721746863617,-0.41589958239340485,3,0,Produits de rotation moyenne
set of 72 ivory paper doilies,968,1307.6,1.4434426229508197,59,1,1.3773641773221146,-0.3593461470412678,1,0,Produits star/Best-Sellers
set of 72 pink heart paper doilies,2900,4100.87,1.4519583333333332,228,1,2.6104797685270023,-0.20185356483868797,1,0,Produits star/Best-Sellers
set of 72 retro spot paper  doilies,2374,3334.2999999999997,1.443103448275862,174,1,2.376247625139714,-0.2359568316601387,1,0,Produits star/Best-Sellers
set of 72 retrospot paper  doilies,2664,3755.8799999999997,1.459206349206349,174,1,2.4458524936180432,-0.21866713107259775,1,0,Produits star/Best-Sellers
set of 72 skull paper  doilies,517,749.65,1.45,69,1,1.0847051330294626,-0.37569010539246445,1,0,Produits star/Best-Sellers
set of 9 black skull balloons,1915,1625.15,0.8491612903225807,145,1,2.0635490777301886,-0.7351799155535776,1,0,Produits star/Best-Sellers
set of 9 heart shaped balloons,1851,2274.68,1.253404255319149,171,1,2.191543784892838,-0.3887490062003845,1,0,Produits star/Best-Sellers
set of meadow  flower stickers,117,283.35,2.7783333333333338,12,3,-0.42599555549277757,0.13098981659319686,3,0,Produits de rotation moyenne
set of picture frame  stickers,146,365.54,2.797857142857143,27,3,0.035763507932034595,0.20086351797476049,3,0,Produits de rotation moyenne
set of red salad servers,119,177.31,1.49,22,3,-0.2565450253246719,-0.5046369826792712,3,0,Produits de rotation moyenne
set of salt and pepper toadstools,1426,1727.78,1.24302752293578,106,1,1.832953833172085,-0.44086481584211357,1,0,Produits star/Best-Sellers
set of six silver+red flock baubles,2,1.7,0.85,1,0,-3.603994318752844,-1.378737115185903,0,0,Produits Dormants
set of skull wall stickers,110,310.1,2.93,19,3,-0.24382316936035903,0.23111836014420284,3,0,Produits de rotation moyenne
set of tea coffee sugar tins pantry,883,4073.25,4.8828671328671325,141,1,1.9096585076072925,1.1253933646840955,1,0,Produits star/Best-Sellers
set of three 50's gift wraps,584,1020.3,1.9058823529411764,33,3,0.8858710746352314,-0.13666284394233832,3,0,Produits de rotation moyenne
set of three vintage gift wraps,1285,2347.35,1.9279816513761467,104,1,1.8433839421308098,-0.005128347239122149,1,0,Produits star/Best-Sellers
set/10 blue polkadot party candles,2211,2654.31,1.2470542635658914,120,1,2.1456063120856954,-0.4048771279951261,1,0,Produits star/Best-Sellers
set/10 blue spotty party candles,1680,2040.72,1.2470992366412215,124,1,1.9970602298352356,-0.4186875640587474,1,0,Produits star/Best-Sellers
set/10 ivory polkadot party candles,607,758.75,1.25,51,3,1.0264785640496967,-0.5265664300843853,3,0,Produits de rotation moyenne
set/10 ivory spotty party candles,477,596.25,1.25,30,3,0.6658399426443556,-0.5710044234365156,3,0,Produits de rotation moyenne
set/10 pink polkadot party candles,2999,3584.59,1.2466272189349112,150,1,2.4204602960743378,-0.3739361429919505,1,0,Produits star/Best-Sellers
set/10 pink spotty party candles,2387,2869.75,1.2464596273291926,154,1,2.2954332214326865,-0.3862201474737385,1,0,Produits star/Best-Sellers
set/10 red polkadot party candles,3275,3984.31,1.2480104712041884,174,1,2.540322548566323,-0.3563521187961383,1,0,Produits star/Best-Sellers
set/10 red spotty party candles,2529,2992.53,1.2445714285714287,134,1,2.268039227434556,-0.394006033921924,1,0,Produits star/Best-Sellers
set/12 funky felt flower peg in bag,212,405.84000000000003,2.0889189189189192,30,3,0.254926086160322,-0.10537315981740697,3,0,Produits de rotation moyenne
set/12 taper candles,275,228.70999999999998,0.844,32,3,0.26925409166639536,-0.9495201021184614,3,0,Produits de rotation moyenne
set/12 zinc christmas decorations,39,81.9,2.1,7,0,-1.294189954118319,-0.2702423144320754,0,0,Produits Dormants
set/16 white shiny & matt baubles,44,31.919999999999998,1.030909090909091,11,0,-1.3023998970666393,-1.0055189721968105,0,0,Produits Dormants
set/2 blue  noodle baskets,35,68.25,1.95,10,0,-1.23969238626027,-0.34131804283045003,0,0,Produits Dormants
set/2 christmas decoupage candles,19,23.75,1.25,3,0,-2.105520316005281,-0.8902365622139745,0,0,Produits Dormants
set/2 red retrospot tea towels,1320,3855.6400000000003,3.136753246753247,137,1,2.0592884643981018,0.5770515775822919,1,0,Produits star/Best-Sellers
set/2 red spotty tea towels,713,2098.55,2.9470149253731344,131,1,1.6794853398726175,0.46973980243118163,1,0,Produits star/Best-Sellers
set/2 spotty + rose tea towels,1,2.55,2.55,1,0,-3.749769013457681,-0.3715000972431856,0,0,Produits Dormants
set/20 collage paper napkin,314,246.73999999999998,0.8434375,31,3,0.3189265216700645,-0.9522158460925657,3,0,Produits de rotation moyenne
set/20 fruit salad paper napkins,3543,882.27,0.8265957446808511,46,1,1.589486543714765,-0.9712503846341797,1,0,Produits star/Best-Sellers
set/20 posies paper napkins,1,0.85,0.85,1,0,-3.8403262464139463,-1.4002828283686612,0,0,Produits Dormants
set/20 red retrospot paper napkins,6167,4845.17,0.8399760765550239,368,1,3.1325319309656754,-0.6277351898704651,1,0,Produits star/Best-Sellers
set/20 red spotty paper napkins,5907,4489.23,0.8370769230769232,320,1,3.0385929993289187,-0.6458192440855888,1,0,Produits star/Best-Sellers
set/20 strawberry paper napkins,2704,2124.64,0.8425514403292181,234,1,2.4469358684366918,-0.7037059787033446,1,0,Produits star/Best-Sellers
set/20 woodland paper napkins,1361,961.97,0.8251315789473684,74,1,1.526397591477849,-0.8419239431664962,1,0,Produits star/Best-Sellers
set/3 christmas briar candles,48,180.0,3.75,11,2,-0.8972506144443108,0.4630569261824338,2,0,Produits Premium
set/3 christmas decoupage candles,809,853.77,1.251111111111111,37,3,1.0171447816342136,-0.551962589795877,3,0,Produits de rotation moyenne
set/3 decoupage stacking tins,256,1233.6000000000001,4.932716049382716,76,1,0.9204283755559001,1.030676978350947,2,0,Produits star/Best-Sellers
set/3 floral garden tools in bag,177,1175.1499999999999,7.402631578947369,18,2,0.1553625692036265,1.473362088385015,2,0,Produits Premium
set/3 ocean scent candle jewel box,334,1366.7,4.235806451612904,52,1,0.8959407322302338,0.8233892757681273,1,0,Produits star/Best-Sellers
set/3 polka dot stacking tins,121,582.15,4.932051282051282,38,2,0.18593497973012968,0.9439319860754243,2,0,Produits Premium
set/3 polkadot stacking tins,55,255.45,4.903333333333333,15,2,-0.6674019235561376,0.8304709466421742,2,0,Produits Premium
set/3 pot plant candles,65,337.25,5.371052631578947,18,2,-0.47495483739300154,0.9767251631088534,2,0,Produits Premium
set/3 rabbits flower skippping rope,123,104.55,0.85,15,3,-0.5088062392163487,-1.0331060514698607,3,0,Produits de rotation moyenne
set/3 red gingham rose storage box,2032,7263.360000000001,3.7158646616541353,245,1,2.600204450084299,0.8551313667598962,1,0,Produits star/Best-Sellers
set/3 rose candle in jewelled box,240,1007.68,4.232745098039215,45,2,0.6458831534579238,0.7975100664018848,2,0,Produits Premium
set/3 russian doll stacking tins,572,2713.8,4.921774193548388,124,1,1.6022182448310487,1.1042807949896636,1,0,Produits star/Best-Sellers
set/3 tall glass candle holder pink,23,152.45,10.235714285714286,6,2,-1.5285475489361748,1.6966811315667834,2,0,Produits Premium
set/3 vanilla scented candle in box,464,1898.08,4.229294117647059,77,1,1.255089353138967,0.8643234371843804,1,0,Produits star/Best-Sellers
set/4 2 tone egg shape mixing bowls,21,208.95,9.95,17,2,-1.0607660530064955,1.7710975966394469,2,0,Produits Premium
set/4 badges balloon girl,434,546.13,1.3148214285714286,52,3,0.8295679000291842,-0.5055097989046092,3,0,Produits de rotation moyenne
set/4 badges beetles,226,286.13,1.3455263157894737,36,3,0.28687339463701395,-0.5476235964788088,3,0,Produits de rotation moyenne
set/4 badges cute creatures,218,272.5,1.25,26,3,0.13705105011467947,-0.6286817615511365,3,0,Produits de rotation moyenne
set/4 badges dogs,203,258.59,1.2845714285714287,33,3,0.19342304746277691,-0.5956346666689563,3,0,Produits de rotation moyenne
set/4 badges woodland animal,187,233.75,1.25,22,3,-0.021892655765225796,-0.6474603429716603,3,0,Produits de rotation moyenne
set/4 bird mirror magnets,235,153.22,1.195,28,3,0.01771449636582846,-0.7576907054608293,3,0,Produits de rotation moyenne
set/4 black  baroque flock coaster,8,20.4,2.55,2,0,-2.583566074313704,-0.20634490577418735,0,0,Produits Dormants
set/4 blue flower candles in bowl,1255,1905.1499999999999,1.6329787234042554,91,1,1.7351966360576196,-0.19418465472877916,1,0,Produits star/Best-Sellers
set/4 butterfly mirror magnets,194,205.38,1.65125,21,3,-0.09644048872251272,-0.4408150524145897,3,0,Produits de rotation moyenne
set/4 colourful mixing bowls,36,349.44,9.883636363636363,21,2,-0.6647149363023152,1.8057368580749804,2,0,Produits Premium
set/4 daisy mirror magnets,295,152.51999999999998,1.195,24,3,0.021857303328427793,-0.7881919216484686,3,0,Produits de rotation moyenne
set/4 garden rose dinner candle,16,26.4,1.65,8,0,-1.8123446045698866,-0.5808187157575277,0,0,Produits Dormants
set/4 modern vintage cotton napkins,45,93.87,2.1271428571428572,19,3,-0.8311939148789208,-0.198229453125065,0,0,Produits de rotation moyenne
set/4 pink orchid candles in bowl,480,722.4,1.6236842105263156,36,3,0.7743636394335128,-0.3131058682606506,3,0,Produits de rotation moyenne
set/4 red mini rose candle in bowl,428,371.7,1.4034615384615383,26,3,0.42069128578093173,-0.5495826257490978,3,0,Produits de rotation moyenne
set/4 scented candles in ramekins,96,120.0,1.25,3,3,-1.1500635485438182,-0.788155155039862,0,0,Produits de rotation moyenne
set/4 skull badges,809,1011.25,1.25,85,1,1.4091628080819458,-0.47996896993975974,1,0,Produits star/Best-Sellers
set/4 spring flower decoration,393,468.55,1.7452380952380953,39,3,0.6075753888625173,-0.29403407694389244,3,0,Produits de rotation moyenne
set/4 white retro storage cubes,580,20701.000000000004,38.26683168316832,101,2,1.8273057380272422,4.0997455774474325,2,-1,Produits Premium
set/5 blue spotty lid glass bowls,276,731.0,2.9318181818181817,22,3,0.34823927838984103,0.2886939543489172,3,0,Produits de rotation moyenne
set/5 red retrospot lid glass bowls,3126,8798.54,2.9503470715835145,424,1,3.0442657099411843,0.623970969513507,1,0,Produits star/Best-Sellers
set/5 red spotty lid glass bowls,4979,13314.050000000001,2.8903726708074537,311,1,3.183306406270274,0.606483946180619,1,0,Produits star/Best-Sellers
set/6  angel t-lights white/gold,288,130.09,0.4978125,32,3,0.14593649455964697,-1.3380385821162435,3,0,Produits de rotation moyenne
set/6 3d kit cards for kids,403,292.15,0.836,14,3,0.12958430510067082,-0.9974067842597151,3,0,Produits de rotation moyenne
set/6 bead coasters gauze bag gold,185,147.82999999999998,1.0861904761904762,20,3,-0.18987867511216902,-0.8311256147760655,3,0,Produits de rotation moyenne
set/6 black bird t-light candles,127,174.24,2.0170000000000003,16,3,-0.4006858623979106,-0.2578774868784756,3,0,Produits de rotation moyenne
set/6 black glitter reindeer candle,2,2.52,1.26,2,0,-3.3874053995360454,-1.0296717399125808,0,0,Produits Dormants
set/6 black rose t-light candles,28,47.32,1.69,5,0,-1.6511850786176963,-0.5429623709110395,0,0,Produits Dormants
set/6 black snowflake t-lights,198,122.53,0.713076923076923,23,3,-0.13827610802473425,-1.1393505917943707,3,0,Produits de rotation moyenne
set/6 christmas icicle t-lights,34,42.5,1.25,9,0,-1.3848376123332276,-0.8023357647852736,0,0,Produits Dormants
set/6 collage paper cups,733,210.63000000000002,0.36703703703703705,51,3,0.7743956169320518,-1.454522966876608,3,0,Produits de rotation moyenne
set/6 collage paper plates,940,387.41999999999996,0.5436363636363637,62,3,1.0938176733720233,-1.1984883822017485,3,0,Produits de rotation moyenne
set/6 eau de nil bird t-lights,267,335.7,1.9214285714285715,20,3,0.11239334766771802,-0.25815016595334245,3,0,Produits de rotation moyenne
set/6 frog prince t-light candles,614,881.0699999999999,2.1880434782608695,46,1,0.975192057520026,-0.014843690884065916,1,0,Produits star/Best-Sellers
set/6 fruit salad  paper plates,8177,1356.85,0.5325531914893618,46,1,1.9991549364508916,-1.2314677270317498,1,0,Produits star/Best-Sellers
set/6 fruit salad paper cups,8393,879.59,0.3285714285714286,49,1,1.9239412236246085,-1.501913299526348,1,0,Produits star/Best-Sellers
set/6 garden gnome t-light candles,111,306.65000000000003,2.902941176470588,17,3,-0.28729437242522127,0.21277131766859952,3,0,Produits de rotation moyenne
set/6 gingerbread star t-lights,161,201.25,1.25,24,3,-0.0770575162897672,-0.65230589296764,3,0,Produits de rotation moyenne
set/6 gingerbread tree t-lights,5,6.25,1.25,3,0,-2.839496718432102,-0.970888906508562,0,0,Produits Dormants
set/6 gold reindeer t-light candles,133,181.35,1.75,12,3,-0.4711029909412854,-0.40256011080119986,3,0,Produits de rotation moyenne
set/6 green spring  paper plate,8,6.8,0.85,2,0,-2.783613100624333,-1.2917913229048108,0,0,Produits Dormants
set/6 green spring paper cups,145,39.51,0.3352631578947369,18,3,-0.627411854510537,-1.6536817284353618,3,0,Produits de rotation moyenne
set/6 ivory bird t-light candles,203,354.48,1.9966666666666668,23,3,0.09924831306233159,-0.18011123727507114,3,0,Produits de rotation moyenne
set/6 pink  butterfly t-lights,2551,4819.18,2.0623243243243246,176,1,2.477332109666933,0.13702243539147213,1,0,Produits star/Best-Sellers
set/6 pink bird t-light candles,314,401.82,2.107941176470588,33,3,0.4056553360063988,-0.13007331244202155,3,0,Produits de rotation moyenne
set/6 posies paper cups,74,46.260000000000005,0.5477777777777777,8,3,-1.1141454408800642,-1.3984752463671064,0,0,Produits de rotation moyenne
set/6 posies paper plates,117,99.44999999999999,0.85,12,3,-0.6251921214919416,-1.0479283411515012,3,0,Produits de rotation moyenne
set/6 purple butterfly t-lights,875,1719.42,2.0772222222222223,102,1,1.617623993233089,0.05140577669164543,1,0,Produits star/Best-Sellers
set/6 red spotty paper cups,5764,3512.46,0.6491269841269842,238,1,2.8513945928015456,-0.8522109331982446,1,0,Produits star/Best-Sellers
set/6 red spotty paper plates,6622,5015.92,0.8288659793814432,274,1,3.0428608924359826,-0.6541043350143978,1,0,Produits star/Best-Sellers
set/6 silver reindeer t-lights,104,163.79999999999998,1.4026315789473685,17,3,-0.4164816755873685,-0.5689782200047218,3,0,Produits de rotation moyenne
set/6 strawberry paper plates,135,114.75,0.85,7,3,-0.7417587813162315,-1.0661752615997397,3,0,Produits de rotation moyenne
set/6 turquoise butterfly t-lights,1600,3117.28,2.069527027027027,140,1,2.1102387267435603,0.10268109853362253,1,0,Produits star/Best-Sellers
set/6 woodland paper cups,427,251.63,0.6455555555555555,26,3,0.3642942559107688,-1.1489217984728328,3,0,Produits de rotation moyenne
set/6 woodland paper plates,256,197.44,0.8376470588235294,17,3,-0.04861926029525952,-1.0049210350842992,3,0,Produits de rotation moyenne
set/9 christmas t-lights scented,357,423.45,1.2415555555555555,34,3,0.5264670356412995,-0.5962971583418881,3,0,Produits de rotation moyenne
set3 book box green gingham flower,1616,6275.0,4.175925925925926,150,1,2.2685222384316894,0.9583762422209023,1,0,Produits star/Best-Sellers
sewing box retrospot design,213,2041.35,11.4375,76,2,0.8962952903773378,2.1788949321902207,2,0,Produits Premium
sewing susan 21 needle set,1232,929.3599999999999,0.8677631578947369,75,1,1.4879168844909063,-0.8044358495263606,1,0,Produits star/Best-Sellers
shaker throw  quilted,16,352.8,37.550000000000004,3,2,-1.8145687965267252,3.580895463994283,2,-1,Produits Premium
shelf with 4 hooks home sweet home,194,943.7,6.133333333333334,36,2,0.4203309959166318,1.2349024894587202,2,0,Produits Premium
shoe shine box,111,1104.4499999999998,9.95,62,2,0.4535434936416563,1.9507384155215348,2,0,Produits Premium
shopping bag doorstop,37,55.25,2.375,4,0,-1.638174278118172,-0.23257891758136923,0,0,Produits Dormants
"silicon cube 25w, blue",2,0.84,0.42,1,0,-3.6771805090432523,-1.8151406811982729,0,0,Produits Dormants
silicon star bulb  blue,11,4.62,0.42,6,0,-2.401349730359944,-1.6989874856407603,0,0,Produits Dormants
